2895,'rosepe01',1973,'CIN',1620,'NL','NLCS','LF',5,5,138,10,1,0,0,0,NULL,NULL,NULL
2896,'rudijo01',1973,'OAK',1631,'AL','ALCS','LF',5,5,138,11,0,0,0,0,NULL,NULL,NULL
2897,'rudijo01',1973,'OAK',1631,'AL','WS','LF',7,7,198,20,2,0,1,0,NULL,NULL,NULL
2898,'sadecra01',1973,'NYN',1630,'NL','WS','P',4,0,14,0,1,0,0,0,NULL,NULL,NULL
2899,'seaveto01',1973,'NYN',1630,'NL','NLCS','P',2,2,50,0,3,0,0,0,NULL,NULL,NULL
2900,'seaveto01',1973,'NYN',1630,'NL','WS','P',2,2,45,0,2,0,0,0,NULL,NULL,NULL
2901,'staubru01',1973,'NYN',1630,'NL','NLCS','RF',4,4,115,10,0,0,0,0,NULL,NULL,NULL
2902,'staubru01',1973,'NYN',1630,'NL','WS','RF',6,6,159,5,0,0,0,0,NULL,NULL,NULL
2903,'stonege02',1973,'NYN',1630,'NL','NLCS','P',1,1,20,1,2,0,0,0,NULL,NULL,NULL
2904,'stonege02',1973,'NYN',1630,'NL','WS','P',2,0,9,0,0,0,0,0,NULL,NULL,NULL
2905,'tenacge01',1973,'OAK',1631,'AL','ALCS','1B',5,5,120,38,3,0,2,0,NULL,NULL,NULL
2906,'tenacge01',1973,'OAK',1631,'AL','ALCS','C',3,0,18,2,0,0,0,0,0,NULL,NULL
2907,'tenacge01',1973,'OAK',1631,'AL','WS','1B',7,5,138,51,2,2,6,0,NULL,NULL,NULL
2908,'tenacge01',1973,'OAK',1631,'AL','WS','C',3,2,57,6,0,0,0,0,0,NULL,NULL
2909,'theodge01',1973,'NYN',1630,'NL','WS','LF',1,0,6,1,0,0,0,0,NULL,NULL,NULL
2910,'tomlida01',1973,'CIN',1620,'NL','NLCS','P',1,0,5,0,0,0,0,0,NULL,NULL,NULL
2911,'watted01',1973,'BAL',1615,'AL','ALCS','P',1,0,1,0,1,0,0,0,NULL,NULL,NULL
2912,'williea02',1973,'BAL',1615,'AL','ALCS','1B',4,4,108,35,2,0,2,0,NULL,NULL,NULL
2913,'williea02',1973,'BAL',1615,'AL','ALCS','C',1,1,27,8,0,0,0,0,1,NULL,NULL
2914,'bakerfr03',1974,'BAL',1639,'AL','ALCS','SS',2,0,6,1,1,1,0,0,NULL,NULL,NULL
2915,'bandosa01',1974,'OAK',1655,'AL','ALCS','3B',4,4,108,3,8,0,2,0,NULL,NULL,NULL
2916,'bandosa01',1974,'OAK',1655,'AL','WS','3B',5,5,132,2,10,0,0,0,NULL,NULL,NULL
2917,'baylodo01',1974,'BAL',1639,'AL','ALCS','LF',4,4,105,9,0,0,0,0,NULL,NULL,NULL
2918,'belanma01',1974,'BAL',1639,'AL','ALCS','SS',4,4,99,7,12,1,2,0,NULL,NULL,NULL
2919,'blairpa01',1974,'BAL',1639,'AL','ALCS','CF',4,4,105,7,0,0,0,0,NULL,NULL,NULL
2920,'bluevi01',1974,'OAK',1655,'AL','ALCS','P',1,1,27,0,1,0,0,0,NULL,NULL,NULL
2921,'bluevi01',1974,'OAK',1655,'AL','WS','P',2,2,41,0,3,0,0,0,NULL,NULL,NULL
2922,'brettke01',1974,'PIT',1657,'NL','NLCS','P',1,0,7,0,1,0,0,0,NULL,NULL,NULL
2923,'breweji01',1974,'LAN',1649,'NL','WS','P',1,0,1,0,0,0,0,0,NULL,NULL,NULL
2924,'bucknbi01',1974,'LAN',1649,'NL','NLCS','LF',4,4,102,6,0,0,0,0,NULL,NULL,NULL
2925,'bucknbi01',1974,'LAN',1649,'NL','WS','LF',5,5,126,10,0,0,0,0,NULL,NULL,NULL
2926,'cabelen01',1974,'BAL',1639,'AL','ALCS','RF',1,1,24,2,0,0,0,0,NULL,NULL,NULL
2927,'campabe01',1974,'OAK',1655,'AL','ALCS','SS',4,4,108,3,17,0,1,0,NULL,NULL,NULL
2928,'campabe01',1974,'OAK',1655,'AL','WS','SS',5,5,132,6,16,2,5,0,NULL,NULL,NULL
2929,'ceyro01',1974,'LAN',1649,'NL','NLCS','3B',4,4,108,2,4,2,1,0,NULL,NULL,NULL
2930,'ceyro01',1974,'LAN',1649,'NL','WS','3B',5,5,126,5,9,1,0,0,NULL,NULL,NULL
2931,'clinege01',1974,'PIT',1657,'NL','NLCS','LF',1,0,6,0,0,0,0,0,NULL,NULL,NULL
2932,'clinege01',1974,'PIT',1657,'NL','NLCS','RF',1,0,3,0,0,0,0,0,NULL,NULL,NULL
2933,'coggiri01',1974,'BAL',1639,'AL','ALCS','RF',3,3,81,6,0,0,0,0,NULL,NULL,NULL
2934,'crawfwi01',1974,'LAN',1649,'NL','NLCS','RF',2,1,30,0,0,0,0,0,NULL,NULL,NULL
2935,'crawfwi01',1974,'LAN',1649,'NL','WS','RF',2,1,27,1,0,0,0,0,NULL,NULL,NULL
2936,'cuellmi01',1974,'BAL',1639,'AL','ALCS','P',2,2,38,0,5,0,0,0,NULL,NULL,NULL
2937,'demerla01',1974,'PIT',1657,'NL','NLCS','P',2,0,3,0,1,0,0,0,NULL,NULL,NULL
2938,'downial01',1974,'LAN',1649,'NL','NLCS','P',1,0,12,0,0,1,0,0,NULL,NULL,NULL
2939,'downial01',1974,'LAN',1649,'NL','WS','P',1,1,11,0,3,0,0,0,NULL,NULL,NULL
2940,'etchean01',1974,'BAL',1639,'AL','ALCS','C',2,2,48,7,1,0,0,0,0,NULL,NULL
2941,'fergujo01',1974,'LAN',1649,'NL','NLCS','C',2,1,33,3,0,1,0,0,1,NULL,NULL
2942,'fergujo01',1974,'LAN',1649,'NL','NLCS','RF',3,3,75,6,0,0,0,0,NULL,NULL,NULL
2943,'fergujo01',1974,'LAN',1649,'NL','WS','C',2,1,27,10,0,2,0,0,0,NULL,NULL
2944,'fergujo01',1974,'LAN',1649,'NL','WS','RF',4,4,99,5,1,0,1,0,NULL,NULL,NULL
2945,'fingero01',1974,'OAK',1655,'AL','ALCS','P',2,0,9,0,0,0,0,0,NULL,NULL,NULL
2946,'fingero01',1974,'OAK',1655,'AL','WS','P',4,0,28,0,1,0,0,0,NULL,NULL,NULL
2947,'fossera01',1974,'OAK',1655,'AL','ALCS','C',4,4,108,21,3,0,0,0,1,NULL,NULL
2948,'fossera01',1974,'OAK',1655,'AL','WS','C',5,5,120,27,1,0,0,0,0,NULL,NULL
2949,'garlawa01',1974,'BAL',1639,'AL','ALCS','P',1,0,2,0,0,0,0,0,NULL,NULL,NULL
2950,'garvest01',1974,'LAN',1649,'NL','NLCS','1B',4,4,108,40,2,1,6,0,NULL,NULL,NULL
2951,'garvest01',1974,'LAN',1649,'NL','WS','1B',5,5,126,34,3,0,4,0,NULL,NULL,NULL
2952,'giustda01',1974,'PIT',1657,'NL','NLCS','P',3,0,10,1,2,0,0,0,NULL,NULL,NULL
2953,'greendi01',1974,'OAK',1655,'AL','ALCS','2B',4,4,102,10,8,2,2,0,NULL,NULL,NULL
2954,'greendi01',1974,'OAK',1655,'AL','WS','2B',5,5,126,15,14,1,6,0,NULL,NULL,NULL
2955,'grichbo01',1974,'BAL',1639,'AL','ALCS','2B',4,4,105,13,12,1,3,0,NULL,NULL,NULL
2956,'grimsro02',1974,'BAL',1639,'AL','ALCS','P',2,0,16,0,1,0,0,0,NULL,NULL,NULL
2957,'haneyla01',1974,'OAK',1655,'AL','WS','C',2,0,12,6,0,0,0,0,0,NULL,NULL
2958,'hebneri01',1974,'PIT',1657,'NL','NLCS','3B',4,4,105,5,7,0,1,0,NULL,NULL,NULL
2959,'hendrel01',1974,'BAL',1639,'AL','ALCS','C',3,2,57,11,1,0,0,0,0,NULL,NULL
2960,'hernara01',1974,'PIT',1657,'NL','NLCS','P',2,0,13,1,1,0,1,0,NULL,NULL,NULL
2961,'holtji01',1974,'OAK',1655,'AL','ALCS','1B',1,0,9,1,0,0,0,0,NULL,NULL,NULL
2962,'holtji01',1974,'OAK',1655,'AL','WS','1B',1,0,3,1,0,0,1,0,NULL,NULL,NULL
2963,'holtzke01',1974,'OAK',1655,'AL','ALCS','P',1,1,27,0,1,0,0,0,NULL,NULL,NULL
2964,'holtzke01',1974,'OAK',1655,'AL','WS','P',2,2,36,0,3,0,0,0,NULL,NULL,NULL
2965,'houghch01',1974,'LAN',1649,'NL','NLCS','P',1,0,7,0,0,1,0,0,NULL,NULL,NULL
2966,'houghch01',1974,'LAN',1649,'NL','WS','P',1,0,6,0,0,0,0,0,NULL,NULL,NULL
2967,'hunteca01',1974,'OAK',1655,'AL','ALCS','P',2,2,35,3,2,0,0,0,NULL,NULL,NULL
2968,'hunteca01',1974,'OAK',1655,'AL','WS','P',2,1,23,1,1,0,0,0,NULL,NULL,NULL
2969,'jacksgr01',1974,'BAL',1639,'AL','ALCS','P',1,0,1,0,0,0,0,0,NULL,NULL,NULL
2970,'jacksre01',1974,'OAK',1655,'AL','ALCS','RF',1,1,27,0,0,0,0,0,NULL,NULL,NULL
2971,'jacksre01',1974,'OAK',1655,'AL','WS','RF',5,5,120,8,1,1,0,0,NULL,NULL,NULL
2972,'kirkped01',1974,'PIT',1657,'NL','NLCS','1B',3,3,78,22,0,0,2,0,NULL,NULL,NULL
2973,'kisonbr01',1974,'PIT',1657,'NL','NLCS','P',1,1,20,1,1,0,0,0,NULL,NULL,NULL
2974,'lopesda01',1974,'LAN',1649,'NL','NLCS','2B',4,4,108,9,18,1,4,0,NULL,NULL,NULL
2975,'lopesda01',1974,'LAN',1649,'NL','WS','2B',5,5,126,19,9,0,3,0,NULL,NULL,NULL
2976,'marshmi01',1974,'LAN',1649,'NL','NLCS','P',2,0,9,0,0,0,0,0,NULL,NULL,NULL
2977,'marshmi01',1974,'LAN',1649,'NL','WS','P',5,0,27,0,4,0,0,0,NULL,NULL,NULL
2978,'maxvida01',1974,'OAK',1655,'AL','ALCS','2B',1,0,6,2,1,0,1,0,NULL,NULL,NULL
2979,'maxvida01',1974,'OAK',1655,'AL','WS','2B',2,0,6,0,0,0,0,0,NULL,NULL,NULL
2980,'mcnalda01',1974,'BAL',1639,'AL','ALCS','P',1,1,17,0,0,0,0,0,NULL,NULL,NULL
2981,'mendoma01',1974,'PIT',1657,'NL','NLCS','SS',3,2,57,4,7,0,0,0,NULL,NULL,NULL
2982,'messean01',1974,'LAN',1649,'NL','NLCS','P',1,1,21,1,2,0,1,0,NULL,NULL,NULL
2983,'messean01',1974,'LAN',1649,'NL','WS','P',2,2,42,1,4,1,0,0,NULL,NULL,NULL
2984,'motama01',1974,'LAN',1649,'NL','NLCS','LF',1,0,6,1,0,0,0,0,NULL,NULL,NULL
2985,'northbi01',1974,'OAK',1655,'AL','ALCS','CF',4,4,108,14,0,0,0,0,NULL,NULL,NULL
2986,'northbi01',1974,'OAK',1655,'AL','WS','CF',5,5,129,17,0,1,0,0,NULL,NULL,NULL
2987,'odombl01',1974,'OAK',1655,'AL','ALCS','P',1,0,10,0,0,0,0,0,NULL,NULL,NULL
2988,'odombl01',1974,'OAK',1655,'AL','WS','P',2,0,4,0,0,0,0,0,NULL,NULL,NULL
2989,'oliveal01',1974,'PIT',1657,'NL','NLCS','CF',4,4,105,9,0,0,0,0,NULL,NULL,NULL
2990,'pacioto01',1974,'LAN',1649,'NL','NLCS','RF',1,0,3,0,0,0,0,0,NULL,NULL,NULL
2991,'palmeji01',1974,'BAL',1639,'AL','ALCS','P',1,1,27,0,2,0,0,0,NULL,NULL,NULL
2992,'parkeda01',1974,'PIT',1657,'NL','NLCS','RF',2,2,51,4,1,0,0,0,NULL,NULL,NULL
2993,'pizarju01',1974,'PIT',1657,'NL','NLCS','P',1,0,2,0,0,0,0,0,NULL,NULL,NULL
2994,'popovpa01',1974,'PIT',1657,'NL','NLCS','SS',3,0,21,1,0,0,0,0,NULL,NULL,NULL
2995,'powelbo01',1974,'BAL',1639,'AL','ALCS','1B',2,2,54,22,1,0,1,0,NULL,NULL,NULL
2996,'raudo01',1974,'LAN',1649,'NL','NLCS','P',1,1,2,0,0,0,0,0,NULL,NULL,NULL
2997,'reussje01',1974,'PIT',1657,'NL','NLCS','P',2,2,29,0,0,0,0,0,NULL,NULL,NULL
2998,'reynobo01',1974,'BAL',1639,'AL','ALCS','P',1,0,4,0,0,0,0,0,NULL,NULL,NULL
2999,'roberbo01',1974,'PIT',1657,'NL','NLCS','1B',1,1,27,11,0,0,0,0,NULL,NULL,NULL
3000,'robinbr01',1974,'BAL',1639,'AL','ALCS','3B',4,4,105,4,13,0,1,0,NULL,NULL,NULL
3001,'rookeji01',1974,'PIT',1657,'NL','NLCS','P',1,1,21,0,3,1,0,0,NULL,NULL,NULL
3002,'rudijo01',1974,'OAK',1655,'AL','ALCS','LF',4,4,108,5,0,0,0,0,NULL,NULL,NULL
3003,'rudijo01',1974,'OAK',1655,'AL','WS','1B',2,2,45,17,0,0,1,0,NULL,NULL,NULL
3004,'rudijo01',1974,'OAK',1655,'AL','WS','LF',5,3,87,11,0,0,0,0,NULL,NULL,NULL
3005,'russebi01',1974,'LAN',1649,'NL','NLCS','SS',4,4,108,13,16,0,6,0,NULL,NULL,NULL
3006,'russebi01',1974,'LAN',1649,'NL','WS','SS',5,5,126,4,11,1,2,0,NULL,NULL,NULL
3007,'sanguma01',1974,'PIT',1657,'NL','NLCS','C',4,4,105,19,2,2,1,0,1,NULL,NULL
3008,'solomed01',1974,'LAN',1649,'NL','NLCS','P',1,0,6,0,0,0,0,0,NULL,NULL,NULL
3009,'stargwi01',1974,'PIT',1657,'NL','NLCS','LF',4,4,99,13,0,0,0,0,NULL,NULL,NULL
3010,'stennre01',1974,'PIT',1657,'NL','NLCS','2B',4,4,105,10,10,1,1,0,NULL,NULL,NULL
3011,'suttodo01',1974,'LAN',1649,'NL','NLCS','P',2,2,51,2,3,0,1,0,NULL,NULL,NULL
3012,'suttodo01',1974,'LAN',1649,'NL','WS','P',2,2,39,0,2,0,1,0,NULL,NULL,NULL
3013,'taverfr01',1974,'PIT',1657,'NL','NLCS','SS',2,2,27,2,1,0,0,0,NULL,NULL,NULL
3014,'tenacge01',1974,'OAK',1655,'AL','ALCS','1B',4,4,99,35,2,0,3,0,NULL,NULL,NULL
3015,'tenacge01',1974,'OAK',1655,'AL','WS','1B',5,3,84,20,1,0,3,0,NULL,NULL,NULL
3016,'washicl01',1974,'OAK',1655,'AL','ALCS','RF',3,3,81,11,0,0,0,0,NULL,NULL,NULL
3017,'washicl01',1974,'OAK',1655,'AL','WS','CF',1,0,3,0,0,0,0,0,NULL,NULL,NULL
3018,'washicl01',1974,'OAK',1655,'AL','WS','LF',2,2,45,1,0,0,0,0,NULL,NULL,NULL
3019,'washicl01',1974,'OAK',1655,'AL','WS','RF',2,0,12,0,0,0,0,0,NULL,NULL,NULL
3020,'williea02',1974,'BAL',1639,'AL','ALCS','1B',2,2,51,16,1,1,3,0,NULL,NULL,NULL
3021,'wynnji01',1974,'LAN',1649,'NL','NLCS','CF',4,4,108,11,0,0,0,0,NULL,NULL,NULL
3022,'wynnji01',1974,'LAN',1649,'NL','WS','CF',5,5,126,5,0,0,0,0,NULL,NULL,NULL
3023,'yeagest01',1974,'LAN',1649,'NL','NLCS','C',3,3,75,14,1,0,0,0,0,NULL,NULL
3024,'yeagest01',1974,'LAN',1649,'NL','WS','C',4,4,99,32,4,1,1,0,0,NULL,NULL
3025,'ziskri01',1974,'PIT',1657,'NL','NLCS','RF',2,2,51,2,0,0,0,0,NULL,NULL,NULL
3026,'abbotgl01',1975,'OAK',1679,'AL','ALCS','P',1,0,3,0,0,0,0,0,NULL,NULL,NULL
3027,'bandosa01',1975,'OAK',1679,'AL','ALCS','3B',3,3,75,4,9,1,1,0,NULL,NULL,NULL
3028,'benchjo01',1975,'CIN',1668,'NL','NLCS','C',3,3,84,18,4,0,0,0,0,NULL,NULL
3029,'benchjo01',1975,'CIN',1668,'NL','WS','C',7,7,195,44,6,0,3,0,0,NULL,NULL
3030,'beniqju01',1975,'BOS',1664,'AL','WS','LF',2,2,39,5,1,0,1,0,NULL,NULL,NULL
3031,'billija01',1975,'CIN',1668,'NL','WS','P',3,1,27,0,2,0,1,0,NULL,NULL,NULL
3032,'bluevi01',1975,'OAK',1679,'AL','ALCS','P',1,1,9,0,0,0,0,0,NULL,NULL,NULL
3033,'borbope01',1975,'CIN',1668,'NL','NLCS','P',1,0,3,0,0,0,0,0,NULL,NULL,NULL
3034,'borbope01',1975,'CIN',1668,'NL','WS','P',3,0,9,0,0,0,0,0,NULL,NULL,NULL
3035,'bosmadi01',1975,'OAK',1679,'AL','ALCS','P',1,0,1,0,0,0,0,0,NULL,NULL,NULL
3036,'brettke01',1975,'PIT',1681,'NL','NLCS','P',2,0,7,0,0,0,0,0,NULL,NULL,NULL
3037,'burleri01',1975,'BOS',1664,'AL','ALCS','SS',3,3,81,4,12,1,1,0,NULL,NULL,NULL
3038,'burleri01',1975,'BOS',1664,'AL','WS','SS',7,7,196,9,19,1,4,0,NULL,NULL,NULL
3039,'burtoji01',1975,'BOS',1664,'AL','WS','P',2,0,3,0,0,0,0,0,NULL,NULL,NULL
3040,'campabe01',1975,'OAK',1679,'AL','ALCS','SS',3,3,75,2,11,0,4,0,NULL,NULL,NULL
3041,'candejo01',1975,'PIT',1681,'NL','NLCS','P',1,1,23,0,0,0,0,0,NULL,NULL,NULL
3042,'carbobe01',1975,'BOS',1664,'AL','WS','LF',2,1,30,1,1,0,0,0,NULL,NULL,NULL
3043,'carrocl02',1975,'CIN',1668,'NL','NLCS','P',1,0,3,0,1,0,0,0,NULL,NULL,NULL
3044,'carrocl02',1975,'CIN',1668,'NL','WS','P',5,0,17,2,0,0,0,0,NULL,NULL,NULL
3045,'clevere01',1975,'BOS',1664,'AL','ALCS','P',1,1,15,0,1,0,0,0,NULL,NULL,NULL
3046,'clevere01',1975,'BOS',1664,'AL','WS','P',3,1,20,0,0,0,0,0,NULL,NULL,NULL
3047,'conceda01',1975,'CIN',1668,'NL','NLCS','SS',3,3,84,6,8,1,2,0,NULL,NULL,NULL
3048,'conceda01',1975,'CIN',1668,'NL','WS','SS',7,7,195,12,22,1,3,0,NULL,NULL,NULL
3049,'coopece01',1975,'BOS',1664,'AL','ALCS','1B',3,3,81,24,1,1,3,0,NULL,NULL,NULL
3050,'coopece01',1975,'BOS',1664,'AL','WS','1B',4,4,106,40,1,0,1,0,NULL,NULL,NULL
3051,'darcypa01',1975,'CIN',1668,'NL','WS','P',2,0,12,0,1,0,0,0,NULL,NULL,NULL
3052,'demerla01',1975,'PIT',1681,'NL','NLCS','P',1,0,6,0,0,0,0,0,NULL,NULL,NULL
3053,'doylede01',1975,'BOS',1664,'AL','ALCS','2B',3,3,81,5,8,1,2,0,NULL,NULL,NULL
3054,'doylede01',1975,'BOS',1664,'AL','WS','2B',7,7,196,13,23,3,2,0,NULL,NULL,NULL
3055,'dragodi01',1975,'BOS',1664,'AL','ALCS','P',2,0,14,1,1,0,0,0,NULL,NULL,NULL
3056,'dragodi01',1975,'BOS',1664,'AL','WS','P',2,0,12,0,0,0,0,0,NULL,NULL,NULL
3057,'eastwra01',1975,'CIN',1668,'NL','NLCS','P',2,0,11,1,0,0,0,0,NULL,NULL,NULL
3058,'eastwra01',1975,'CIN',1668,'NL','WS','P',5,0,24,0,0,0,0,0,NULL,NULL,NULL
3059,'ellisdo01',1975,'PIT',1681,'NL','NLCS','P',1,0,6,0,0,0,0,0,NULL,NULL,NULL
3060,'evansdw01',1975,'BOS',1664,'AL','ALCS','RF',3,3,81,7,0,0,0,0,NULL,NULL,NULL
3061,'evansdw01',1975,'BOS',1664,'AL','WS','RF',7,7,196,24,1,0,1,0,NULL,NULL,NULL
3062,'fingero01',1975,'OAK',1679,'AL','ALCS','P',1,0,12,1,0,0,0,0,NULL,NULL,NULL
3063,'fiskca01',1975,'BOS',1664,'AL','ALCS','C',3,3,81,15,0,0,0,0,0,NULL,NULL
3064,'fiskca01',1975,'BOS',1664,'AL','WS','C',7,7,196,37,3,2,1,0,0,NULL,NULL
3065,'fossera01',1975,'OAK',1679,'AL','ALCS','C',1,1,18,3,0,0,1,0,0,NULL,NULL
3066,'fostege01',1975,'CIN',1668,'NL','NLCS','LF',3,3,84,7,0,0,0,0,NULL,NULL,NULL
3067,'fostege01',1975,'CIN',1668,'NL','WS','LF',7,7,195,13,1,0,1,0,NULL,NULL,NULL
3068,'garneph01',1975,'OAK',1679,'AL','ALCS','2B',3,3,57,5,4,1,2,0,NULL,NULL,NULL
3069,'geronce01',1975,'CIN',1668,'NL','NLCS','CF',3,3,84,13,1,0,0,0,NULL,NULL,NULL
3070,'geronce01',1975,'CIN',1668,'NL','WS','CF',7,7,195,23,1,0,1,0,NULL,NULL,NULL
3071,'giustda01',1975,'PIT',1681,'NL','NLCS','P',1,0,4,0,0,0,0,0,NULL,NULL,NULL
3072,'griffke01',1975,'CIN',1668,'NL','NLCS','RF',3,3,84,4,0,0,0,0,NULL,NULL,NULL
3073,'griffke01',1975,'CIN',1668,'NL','WS','RF',7,7,195,10,1,0,0,0,NULL,NULL,NULL
3074,'gulledo01',1975,'CIN',1668,'NL','NLCS','P',1,1,27,4,1,0,0,0,NULL,NULL,NULL
3075,'gulledo01',1975,'CIN',1668,'NL','WS','P',3,3,56,0,0,0,0,0,NULL,NULL,NULL
3076,'hebneri01',1975,'PIT',1681,'NL','NLCS','3B',3,3,78,0,2,0,0,0,NULL,NULL,NULL
3077,'hernara01',1975,'PIT',1681,'NL','NLCS','P',1,0,2,0,0,0,0,0,NULL,NULL,NULL
3078,'holtji01',1975,'OAK',1679,'AL','ALCS','1B',1,0,6,1,2,0,0,0,NULL,NULL,NULL
3079,'holtzke01',1975,'OAK',1679,'AL','ALCS','P',2,2,33,1,0,0,0,0,NULL,NULL,NULL
3080,'jacksre01',1975,'OAK',1679,'AL','ALCS','RF',3,3,75,5,2,0,2,0,NULL,NULL,NULL
3081,'kisonbr01',1975,'PIT',1681,'NL','NLCS','P',1,0,6,0,0,0,0,0,NULL,NULL,NULL
3082,'leebi03',1975,'BOS',1664,'AL','WS','P',2,2,43,0,1,0,0,0,NULL,NULL,NULL
3083,'lindbpa01',1975,'OAK',1679,'AL','ALCS','P',2,0,14,1,4,0,0,0,NULL,NULL,NULL
3084,'lynnfr01',1975,'BOS',1664,'AL','ALCS','CF',3,3,81,12,1,1,1,0,NULL,NULL,NULL
3085,'lynnfr01',1975,'BOS',1664,'AL','WS','CF',7,7,196,23,1,0,0,0,NULL,NULL,NULL
3086,'martite01',1975,'OAK',1679,'AL','ALCS','2B',3,0,12,1,1,0,0,0,NULL,NULL,NULL
3087,'mcenawi01',1975,'CIN',1668,'NL','NLCS','P',1,0,4,0,0,0,0,0,NULL,NULL,NULL
3088,'mcenawi01',1975,'CIN',1668,'NL','WS','P',5,0,20,0,0,0,0,0,NULL,NULL,NULL
3089,'milleri01',1975,'BOS',1664,'AL','WS','LF',2,0,21,1,0,0,0,0,NULL,NULL,NULL
3090,'moretro01',1975,'BOS',1664,'AL','ALCS','P',1,0,3,0,0,0,0,0,NULL,NULL,NULL
3091,'moretro01',1975,'BOS',1664,'AL','WS','P',3,0,5,0,1,0,0,0,NULL,NULL,NULL
3092,'morgajo02',1975,'CIN',1668,'NL','NLCS','2B',3,3,84,2,9,0,1,0,NULL,NULL,NULL
3093,'morgajo02',1975,'CIN',1668,'NL','WS','2B',7,7,195,17,28,0,4,0,NULL,NULL,NULL
3094,'nolanga01',1975,'CIN',1668,'NL','NLCS','P',1,1,18,0,0,0,0,0,NULL,NULL,NULL
3095,'nolanga01',1975,'CIN',1668,'NL','WS','P',2,2,18,1,0,0,0,0,NULL,NULL,NULL
3096,'normafr01',1975,'CIN',1668,'NL','NLCS','P',1,1,18,0,1,0,0,0,NULL,NULL,NULL
3097,'normafr01',1975,'CIN',1668,'NL','WS','P',2,1,12,0,0,0,0,0,NULL,NULL,NULL
3098,'northbi01',1975,'OAK',1679,'AL','ALCS','CF',3,3,75,6,1,1,0,0,NULL,NULL,NULL
3099,'oliveal01',1975,'PIT',1681,'NL','NLCS','CF',3,3,78,5,0,0,0,0,NULL,NULL,NULL
3100,'parkeda01',1975,'PIT',1681,'NL','NLCS','RF',3,3,78,13,1,0,1,0,NULL,NULL,NULL
3101,'perezto01',1975,'CIN',1668,'NL','NLCS','1B',3,3,84,27,5,0,2,0,NULL,NULL,NULL
3102,'perezto01',1975,'CIN',1668,'NL','WS','1B',7,7,195,66,5,1,5,0,NULL,NULL,NULL
3103,'petrori01',1975,'BOS',1664,'AL','ALCS','3B',3,3,81,4,3,0,1,0,NULL,NULL,NULL
3104,'petrori01',1975,'BOS',1664,'AL','WS','3B',7,7,196,7,15,0,1,0,NULL,NULL,NULL
3105,'poledi01',1975,'BOS',1664,'AL','WS','P',1,0,0,0,0,0,0,0,NULL,NULL,NULL
3106,'randowi01',1975,'PIT',1681,'NL','NLCS','2B',1,0,3,0,1,0,0,0,NULL,NULL,NULL
3107,'reussje01',1975,'PIT',1681,'NL','NLCS','P',1,1,8,0,1,0,0,0,NULL,NULL,NULL
3108,'reynocr01',1975,'PIT',1681,'NL','NLCS','SS',1,0,12,0,0,1,0,0,NULL,NULL,NULL
3109,'roberbo01',1975,'PIT',1681,'NL','NLCS','1B',1,0,3,1,0,0,0,0,NULL,NULL,NULL
3110,'rookeji01',1975,'PIT',1681,'NL','NLCS','P',1,1,12,0,0,0,0,0,NULL,NULL,NULL
3111,'rosepe01',1975,'CIN',1668,'NL','NLCS','3B',3,3,84,2,1,0,0,0,NULL,NULL,NULL
3112,'rosepe01',1975,'CIN',1668,'NL','WS','3B',7,7,195,7,9,0,2,0,NULL,NULL,NULL
3113,'rudijo01',1975,'OAK',1679,'AL','ALCS','1B',2,2,51,21,2,0,0,0,NULL,NULL,NULL
3114,'rudijo01',1975,'OAK',1679,'AL','ALCS','LF',1,1,24,1,0,0,0,0,NULL,NULL,NULL
3115,'sanguma01',1975,'PIT',1681,'NL','NLCS','C',3,3,78,28,1,1,1,0,2,NULL,NULL
3116,'seguidi01',1975,'BOS',1664,'AL','WS','P',1,0,3,0,0,0,0,0,NULL,NULL,NULL
3117,'stargwi01',1975,'PIT',1681,'NL','NLCS','1B',3,3,75,15,0,0,2,0,NULL,NULL,NULL
3118,'stennre01',1975,'PIT',1681,'NL','NLCS','2B',3,3,75,3,8,0,2,0,NULL,NULL,NULL
3119,'stennre01',1975,'PIT',1681,'NL','NLCS','SS',1,0,3,0,0,0,0,0,NULL,NULL,NULL
3120,'taverfr01',1975,'PIT',1681,'NL','NLCS','SS',3,3,63,4,6,0,2,0,NULL,NULL,NULL
3121,'tekulke01',1975,'PIT',1681,'NL','NLCS','P',2,0,4,0,0,0,0,0,NULL,NULL,NULL
3122,'tenacge01',1975,'OAK',1679,'AL','ALCS','1B',1,1,18,9,1,0,3,0,NULL,NULL,NULL
3123,'tenacge01',1975,'OAK',1679,'AL','ALCS','C',3,2,57,10,0,0,0,0,0,NULL,NULL
3124,'tiantlu01',1975,'BOS',1664,'AL','ALCS','P',1,1,27,0,1,0,0,0,NULL,NULL,NULL
3125,'tiantlu01',1975,'BOS',1664,'AL','WS','P',3,3,75,0,4,0,0,0,NULL,NULL,NULL
3126,'toddji01',1975,'OAK',1679,'AL','ALCS','P',3,0,3,0,0,0,0,0,NULL,NULL,NULL
3127,'tovarce01',1975,'OAK',1679,'AL','ALCS','2B',1,0,6,3,1,0,0,0,NULL,NULL,NULL
3128,'washicl01',1975,'OAK',1679,'AL','ALCS','LF',2,2,51,1,0,2,0,0,NULL,NULL,NULL
3129,'willoji01',1975,'BOS',1664,'AL','WS','P',3,0,19,1,0,0,0,0,NULL,NULL,NULL
3130,'wiseri01',1975,'BOS',1664,'AL','ALCS','P',1,1,22,2,3,0,0,0,NULL,NULL,NULL
